user_id,subscribing_channel,date_subscribed,date_canceled,is_retained
a2464,Instagram,1/10/18,1/25/18,False
a2465,Instagram,1/10/18,,True
a2466,Instagram,1/10/18,,True
a2467,Facebook,1/10/18,,True
a2468,Facebook,1/10/18,,True
a2469,Instagram,1/10/18,,True
a2470,Instagram,1/10/18,,True
a2471,Email,1/10/18,,True
a2472,Email,1/10/18,,True
a2473,Push,1/11/18,,True
a2474,Push,1/11/18,,True
a2475,Facebook,1/11/18,,True
a2476,Facebook,1/11/18,,True
a2477,Instagram,1/11/18,,True
a2478,Instagram,1/11/18,,True
a2479,Facebook,1/11/18,,True
a2480,Facebook,1/11/18,,True
a2481,Instagram,1/11/18,,True
a2482,Instagram,1/11/18,,True
a2483,Email,1/11/18,2/24/18,False
a2484,Email,1/11/18,2/24/18,False
a2485,Push,1/12/18,3/24/18,False
a2486,Push,1/12/18,3/24/18,False
a2487,Facebook,1/12/18,1/17/18,False
a2488,Facebook,1/12/18,1/17/18,False
a2489,Instagram,1/12/18,1/30/18,False
a2490,Instagram,1/12/18,1/30/18,False
a2491,Facebook,1/12/18,4/20/18,False
a2492,Facebook,1/12/18,4/20/18,False
a2493,Instagram,1/12/18,2/7/18,False
a2494,Instagram,1/12/18,2/7/18,False
a2495,Instagram,1/13/18,4/22/18,False
a2496,Instagram,1/13/18,4/22/18,False
a2497,Facebook,1/13/18,3/10/18,False
a2498,Facebook,1/13/18,3/10/18,False
a2499,Instagram,1/13/18,4/14/18,False
a2500,Instagram,1/13/18,4/14/18,False
a2501,Email,1/13/18,,True
a2502,Email,1/13/18,,True
a2503,Push,1/13/18,,True
a2504,Push,1/13/18,,True
a2505,Facebook,1/13/18,,True
a2506,Facebook,1/13/18,,True
a2507,Instagram,1/14/18,,True
a2508,Instagram,1/14/18,,True
a2509,Facebook,1/14/18,,True
a2510,Facebook,1/14/18,,True
a2511,Instagram,1/14/18,,True
a2512,Instagram,1/14/18,,True
a2513,Instagram,1/14/18,,True
a2514,Instagram,1/14/18,,True
a2515,Facebook,1/14/18,,True
a2516,Facebook,1/14/18,,True
a2517,Instagram,1/14/18,,True
a2518,Instagram,1/14/18,,True
a2519,Email,1/15/18,,True
a2520,Email,1/15/18,,True
a2521,Push,1/15/18,,True
a2522,Push,1/15/18,,True
a2523,Facebook,1/15/18,,True
a2524,Facebook,1/15/18,,True
a2525,Instagram,1/15/18,,True
a2526,Instagram,1/15/18,,True
a2527,Facebook,1/15/18,,True
a2528,Facebook,1/15/18,,True
a2529,Instagram,1/15/18,,True
a2530,Instagram,1/15/18,,True
a2531,Email,1/16/18,,True
a2532,Email,1/16/18,,True
a2533,Push,1/16/18,2/17/18,False
a2534,Push,1/16/18,2/17/18,False
a2535,Facebook,1/16/18,3/23/18,False
a2536,Facebook,1/16/18,3/23/18,False
a2537,Instagram,1/16/18,4/21/18,False
a2538,Instagram,1/16/18,4/21/18,False
a2539,Facebook,1/16/18,4/16/18,False
a2540,Facebook,1/16/18,4/16/18,False
a2541,Instagram,1/16/18,2/10/18,False
a2542,Instagram,1/16/18,2/10/18,False
a2543,Instagram,1/16/18,3/27/18,False
a2544,Instagram,1/16/18,3/27/18,False
a2545,Facebook,1/17/18,2/17/18,False
a2546,Facebook,1/17/18,2/17/18,False
a2547,Instagram,1/17/18,2/9/18,False
a2548,Instagram,1/17/18,2/9/18,False
a2549,Email,1/17/18,2/25/18,False
a2550,Email,1/17/18,2/25/18,False
a2551,Push,1/17/18,,True
a2552,Push,1/17/18,,True
a2553,Facebook,1/17/18,,True
a2554,Facebook,1/17/18,,True
a2555,Instagram,1/17/18,,True
a2556,Instagram,1/17/18,,True
a2557,Facebook,1/18/18,,True
a2558,Facebook,1/18/18,,True
a2559,Instagram,1/18/18,,True
a2560,Instagram,1/18/18,,True
a2561,Instagram,1/18/18,,True
a2562,Instagram,1/18/18,,True
a2563,Facebook,1/18/18,,True
a2564,Facebook,1/18/18,,True
a2565,Instagram,1/18/18,,True
a2566,Instagram,1/18/18,,True
a2567,Email,1/18/18,,True
a2568,Email,1/18/18,,True
a2569,Push,1/19/18,,True
a2570,Push,1/19/18,,True
a2571,Facebook,1/19/18,,True
a2572,Facebook,1/19/18,,True
a2573,Instagram,1/19/18,,True
a2574,Instagram,1/19/18,,True
a2575,Facebook,1/19/18,,True
a2576,Facebook,1/19/18,,True
a2577,Instagram,1/19/18,,True
a2578,Instagram,1/19/18,,True
a2579,Email,1/20/18,,True
a2580,Email,1/20/18,,True
a2581,Push,1/20/18,,True
a2582,Push,1/20/18,,True
a2583,Facebook,1/20/18,,True
a2584,Facebook,1/20/18,,True
a2585,Instagram,1/20/18,,True
a2586,Instagram,1/20/18,,True
a2587,Facebook,1/20/18,,True
a2588,Facebook,1/20/18,,True
a2589,Instagram,1/20/18,,True
a2590,Instagram,1/20/18,,True
a2591,Instagram,1/21/18,,True
a2592,Instagram,1/21/18,,True
a2593,Facebook,1/21/18,,True
a2594,Facebook,1/21/18,,True
a2595,Instagram,1/21/18,,True
a2596,Instagram,1/21/18,,True
a2597,Email,1/21/18,,True
a2598,Email,1/21/18,,True
a2599,Push,1/21/18,,True
a2600,Push,1/21/18,,True
a2601,Facebook,1/21/18,,True
a2602,Facebook,1/21/18,,True
a2603,Instagram,1/22/18,,True
a2604,Instagram,1/22/18,,True
a2605,Facebook,1/22/18,,True
a2606,Facebook,1/22/18,,True
a2607,Instagram,1/22/18,,True
a2608,Instagram,1/22/18,,True
a2609,Instagram,1/22/18,,True
a2610,Instagram,1/22/18,,True
a2611,Facebook,1/22/18,,True
a2612,Facebook,1/22/18,,True
a2613,Instagram,1/22/18,,True
a2614,Instagram,1/22/18,,True
a2615,Email,1/23/18,,True
a2616,Email,1/23/18,,True
a2617,Push,1/23/18,,True
a2618,Push,1/23/18,,True
a2619,Facebook,1/23/18,,True
a2620,Facebook,1/23/18,,True
a2621,Instagram,1/23/18,,True
a2622,Instagram,1/23/18,,True
a2623,Facebook,1/23/18,,True
a2624,Facebook,1/23/18,,True
a2625,Instagram,1/24/18,,True
a2626,Instagram,1/24/18,,True
a2627,Email,1/24/18,,True
a2628,Email,1/24/18,,True
a2629,Push,1/24/18,,True
a2630,Push,1/24/18,,True
a2631,Facebook,1/24/18,2/10/18,False
a2632,Facebook,1/24/18,2/10/18,False
a2633,Instagram,1/24/18,5/1/18,False
a2634,Instagram,1/24/18,5/1/18,False
a2635,Facebook,1/24/18,3/3/18,False
a2636,Facebook,1/24/18,3/3/18,False
a2637,Instagram,1/25/18,2/7/18,False
a2638,Instagram,1/25/18,2/7/18,False
a2639,Instagram,1/25/18,3/18/18,False
a2640,Instagram,1/25/18,3/18/18,False
a2641,Facebook,1/25/18,3/11/18,False
a2642,Facebook,1/25/18,3/11/18,False
a2643,Instagram,1/25/18,5/2/18,False
a2644,Instagram,1/25/18,5/2/18,False
a2645,Email,1/25/18,2/8/18,False
a2646,Email,1/25/18,2/8/18,False
a2647,Push,1/25/18,3/22/18,False
a2648,Push,1/25/18,3/22/18,False
a2649,Facebook,1/26/18,,True
a2650,Facebook,1/26/18,,True
a2651,Instagram,1/26/18,,True
a2652,Instagram,1/26/18,,True
a2653,Facebook,1/26/18,,True
a2654,Facebook,1/26/18,,True
a2655,Instagram,1/26/18,,True
a2656,Instagram,1/26/18,,True
a2657,Instagram,1/26/18,,True
a2658,Instagram,1/26/18,,True
a2659,Facebook,1/27/18,4/23/18,False
a2660,Facebook,1/27/18,4/23/18,False
a2661,Instagram,1/27/18,2/19/18,False
a2662,Instagram,1/27/18,2/19/18,False
a2663,Email,1/27/18,2/17/18,False
a2664,Email,1/27/18,2/17/18,False
a2665,Push,1/27/18,4/22/18,False
a2666,Push,1/27/18,4/22/18,False
a2667,Facebook,1/27/18,2/23/18,False
a2668,Facebook,1/27/18,2/23/18,False
a2669,Instagram,1/27/18,2/7/18,False
a2670,Instagram,1/27/18,2/7/18,False
a2671,Facebook,1/28/18,2/14/18,False
a2672,Facebook,1/28/18,2/14/18,False
a2673,Instagram,1/28/18,3/23/18,False
a2674,Instagram,1/28/18,3/23/18,False
a2675,Email,1/28/18,3/6/18,False
a2676,Email,1/28/18,3/6/18,False
a2677,Push,1/28/18,,True
a2678,Push,1/28/18,,True
a2679,Facebook,1/28/18,,True
a2680,Facebook,1/28/18,,True
a2681,Instagram,1/28/18,,True
a2682,Instagram,1/28/18,,True
a2683,Facebook,1/29/18,,True
a2684,Facebook,1/29/18,,True
a2685,Instagram,1/29/18,,True
a2686,Instagram,1/29/18,,True
a2687,Instagram,1/29/18,,True
a2688,Instagram,1/29/18,,True
a2689,Facebook,1/29/18,,True
a2690,Facebook,1/29/18,,True
a2691,Instagram,1/29/18,,True
a2692,Instagram,1/29/18,,True
a2693,Email,1/29/18,,True
a2694,Email,1/29/18,,True
a2695,Push,1/30/18,,True
a2696,Push,1/30/18,,True
a2697,Facebook,1/30/18,,True
a2698,Facebook,1/30/18,,True
a2699,Instagram,1/30/18,,True
a2700,Instagram,1/30/18,,True
a2701,Facebook,1/30/18,,True
a2702,Facebook,1/30/18,,True
a2703,Instagram,1/30/18,,True
a2704,Instagram,1/30/18,,True
a2705,Instagram,1/30/18,,True
a2706,Instagram,1/30/18,,True
a2707,Facebook,1/31/18,,True
a2708,Facebook,1/31/18,,True
a2709,Instagram,1/31/18,,True
a2710,Instagram,1/31/18,,True
a2711,Email,1/31/18,,True
a2712,Email,1/31/18,,True
a2713,Push,1/31/18,,True
a2714,Push,1/31/18,,True
a2715,Facebook,1/31/18,,True
a2716,Facebook,1/31/18,,True
a2717,Instagram,1/31/18,,True
a2718,Instagram,1/31/18,,True
a2719,Facebook,1/31/18,,True
a2720,Facebook,1/31/18,,True
a2721,Instagram,1/1/18,,True
a2722,Instagram,1/1/18,,True
a2723,Email,1/2/18,,True
a2724,Email,1/2/18,,True
a2725,Push,1/3/18,,True
a2726,Push,1/3/18,,True
a2727,Facebook,1/4/18,,True
a2728,Facebook,1/4/18,,True
a2729,Instagram,1/5/18,,True
a2730,Instagram,1/5/18,,True
a2731,Facebook,1/6/18,,True
a2732,Facebook,1/6/18,,True
a2733,Instagram,1/7/18,,True
a2734,Instagram,1/7/18,,True
a2735,Instagram,1/8/18,1/16/18,False
a2736,Instagram,1/8/18,1/16/18,False
a2737,Facebook,1/9/18,3/31/18,False
a2738,Facebook,1/9/18,3/31/18,False
a2739,Instagram,1/10/18,2/11/18,False
a2740,Instagram,1/10/18,2/11/18,False
a2741,Email,1/11/18,2/25/18,False
a2742,Email,1/11/18,2/25/18,False
a2743,Push,1/12/18,3/25/18,False
a2744,Push,1/12/18,3/25/18,False
a2745,Facebook,1/13/18,2/2/18,False
a2746,Facebook,1/13/18,2/2/18,False
a2747,Instagram,1/14/18,3/5/18,False
a2748,Instagram,1/14/18,3/5/18,False
a2749,Facebook,1/15/18,4/11/18,False
a2750,Facebook,1/15/18,4/11/18,False
a2751,Instagram,1/16/18,4/25/18,False
a2752,Instagram,1/16/18,4/25/18,False
a2753,Instagram,1/17/18,,True
a2754,Instagram,1/17/18,,True
a2755,Facebook,1/18/18,,True
a2756,Facebook,1/18/18,,True
a2757,Instagram,1/19/18,,True
a2758,Instagram,1/19/18,,True
a2759,Email,1/20/18,,True
a2760,Email,1/20/18,,True
a2761,Push,1/21/18,,True
a2762,Push,1/21/18,,True
a2763,Facebook,1/22/18,,True
a2764,Facebook,1/22/18,,True
a2765,Instagram,1/23/18,1/25/18,False
a2766,Instagram,1/23/18,1/25/18,False
a2767,Facebook,1/24/18,3/3/18,False
a2768,Facebook,1/24/18,3/3/18,False
a2769,Instagram,1/25/18,4/30/18,False
a2770,Instagram,1/25/18,4/30/18,False
a2771,Email,1/26/18,3/3/18,False
a2772,Email,1/26/18,3/3/18,False
a2773,Push,1/27/18,2/24/18,False
a2774,Push,1/27/18,2/24/18,False
a2775,Facebook,1/28/18,2/13/18,False
a2776,Facebook,1/28/18,2/13/18,False
a2777,Instagram,1/29/18,2/28/18,False
a2778,Instagram,1/29/18,2/28/18,False
a2779,Facebook,1/30/18,5/7/18,False
a2780,Facebook,1/30/18,5/7/18,False
a2781,Instagram,1/31/18,4/23/18,False
a2782,Instagram,1/31/18,4/23/18,False
a2783,Instagram,1/1/18,,True
a2784,Instagram,1/1/18,,True
a2785,Facebook,1/2/18,,True
a2786,Facebook,1/2/18,,True
a2787,Instagram,1/3/18,,True
a2788,Instagram,1/3/18,,True
a2789,Email,1/4/18,,True
a2790,Email,1/4/18,,True
a2791,Push,1/5/18,,True
a2792,Push,1/5/18,,True
a2793,Facebook,1/6/18,,True
a2794,Facebook,1/6/18,,True
a2795,Instagram,1/7/18,,True
a2796,Instagram,1/7/18,,True
a2797,Facebook,1/8/18,4/7/18,False
a2798,Facebook,1/8/18,4/7/18,False
a2799,Instagram,1/9/18,3/4/18,False
a2800,Instagram,1/9/18,3/4/18,False
a2801,Instagram,1/10/18,4/19/18,False
a2802,Instagram,1/10/18,4/19/18,False
a2803,Facebook,1/11/18,1/28/18,False
a2804,Facebook,1/11/18,1/28/18,False
a2805,Instagram,1/12/18,2/7/18,False
a2806,Instagram,1/12/18,2/7/18,False
a2807,Email,1/13/18,1/30/18,False
a2808,Email,1/13/18,1/30/18,False
a2809,Push,1/14/18,3/15/18,False
a2810,Push,1/14/18,3/15/18,False
a2811,Facebook,1/15/18,1/22/18,False
a2812,Facebook,1/15/18,1/22/18,False
a2813,Instagram,1/16/18,2/2/18,False
a2814,Instagram,1/16/18,2/2/18,False
a2815,,,,
a2816,,,,
a2817,,,,
a2818,,,,
a2819,,,,
a2820,,,,
a2821,,,,
a2822,,,,
a2823,,,,
a2824,,,,
a2825,,,,
a2826,,,,
a2827,,,,
a2828,,,,
a2829,,,,
a2830,,,,
a2831,,,,
a2832,,,,
a2833,,,,
a2834,,,,
a2835,,,,
a2836,,,,
a2837,,,,
a2838,,,,
a2839,,,,
a2840,,,,
a2841,,,,
a2842,,,,
a2843,,,,
a2844,,,,
a2845,,,,
a2846,,,,
a2847,,,,
a2848,,,,
a2849,,,,
a2850,,,,
a2851,,,,
a2852,,,,
a2853,,,,
a2854,,,,
a2855,,,,
a2856,,,,
a2857,,,,
a2858,,,,
a2859,,,,
a2860,,,,
a2861,,,,
a2862,,,,
a2863,,,,
a2864,,,,
a2865,,,,
a2866,,,,
a2867,,,,
a2868,,,,
a2869,,,,
a2870,,,,
a2871,,,,
a2872,,,,
a2873,,,,
a2874,,,,
a2875,,,,
a2876,,,,
a2877,,,,
a2878,,,,
a2879,,,,
a2880,,,,
a2881,,,,
a2882,,,,
a2883,,,,
a2884,,,,
a2885,,,,
a2886,,,,
a2887,,,,
a2888,,,,
a2889,,,,
a2890,,,,
a2891,,,,
a2892,,,,
a2893,,,,
a2894,,,,
a2895,,,,
a2896,,,,
a2897,,,,
a2898,,,,
a2899,,,,
a2900,,,,
a2901,,,,
a2902,,,,
a2903,,,,
a2904,,,,
a2905,,,,
a2906,,,,
a2907,,,,
a2908,,,,
a2909,,,,
a2910,,,,
a2911,,,,
a2912,,,,
a2913,,,,
a2914,,,,
a2915,,,,
a2916,,,,
a2917,,,,
a2918,,,,
a2919,,,,
a2920,,,,
a2921,,,,
a2922,,,,
a2923,,,,
a2924,,,,
a2925,,,,
a2926,,,,
a2927,,,,
a2928,,,,
a2929,,,,
a2930,,,,
a2931,,,,
a2932,,,,
a2933,,,,
a2934,,,,
a2935,,,,
a2936,,,,
a2937,,,,
a2938,,,,
a2939,,,,
a2940,,,,
a2941,,,,
a2942,,,,
a2943,,,,
a2944,,,,
a2945,,,,
a2946,,,,
a2947,,,,
a2948,,,,
a2949,,,,
a2950,,,,
a2951,,,,
a2952,,,,
a2953,,,,
a2954,,,,
a2955,,,,
a2956,,,,
a2957,,,,
a2958,,,,
a2959,,,,
a2960,,,,
a2961,,,,
a2962,,,,
a2963,,,,
a2964,,,,
a2965,,,,
a2966,,,,
a2967,,,,
a2968,,,,
a2969,,,,
a2970,,,,
a2971,,,,
a2972,,,,
a2973,,,,
a2974,,,,
a2975,,,,
a2976,,,,
a2977,,,,
a2978,,,,
a2979,,,,
a2980,,,,
a2981,,,,
a2982,,,,
a2983,,,,
a2984,,,,
a2985,,,,
a2986,,,,
a2987,,,,
a2988,,,,
a2989,,,,
a2990,,,,
a2991,,,,
a2992,,,,
a2993,,,,
a2994,,,,
a2995,,,,
a2996,,,,
a2997,,,,
a2998,,,,
a2999,,,,
a3000,,,,
a3001,,,,
a3002,,,,
a3003,,,,
a3004,,,,
a3005,,,,
a3006,,,,
a3007,,,,
a3008,,,,
a3009,,,,
a3010,,,,
a3011,,,,
a3012,,,,
a3013,,,,
a3014,,,,
a3015,,,,
a3016,,,,
a3017,,,,
a3018,,,,
a3019,,,,
a3020,,,,
a3021,,,,
a3022,,,,
a3023,,,,
a3024,,,,
a3025,,,,
a3026,,,,
a3027,,,,
a3028,,,,
a3029,,,,
a3030,,,,
a3031,,,,
a3032,,,,
a3033,,,,
a3034,,,,
a3035,,,,
a3036,,,,
a3037,,,,
a3038,,,,
a3039,,,,
a3040,,,,
a3041,,,,
a3042,,,,
a3043,,,,
a3044,,,,
a3045,,,,
a3046,,,,
a3047,,,,
a3048,,,,
a3049,,,,
a3050,,,,
a3051,,,,
a3052,,,,
a3053,,,,
a3054,,,,
a3055,,,,
a3056,,,,
a3057,,,,
a3058,,,,
a3059,,,,
a3060,,,,
a3061,,,,
a3062,,,,
a3063,,,,
a3064,,,,
a3065,,,,
a3066,,,,
a3067,,,,
a3068,,,,
a3069,,,,
a3070,,,,
a3071,,,,
a3072,,,,
a3073,,,,
a3074,,,,
a3075,,,,
a3076,,,,
a3077,,,,
a3078,,,,
a3079,,,,
a3080,,,,
a3081,,,,
a3082,,,,
a3083,,,,
a3084,,,,
a3085,,,,
a3086,,,,
a3087,,,,
a3088,,,,
a3089,,,,
a3090,,,,
a3091,,,,
a3092,,,,
a3093,,,,
a3094,,,,
a3095,,,,
a3096,,,,
a3097,,,,
a3098,,,,
a3099,,,,
a3100,,,,
a3101,,,,
a3102,,,,
a3103,,,,
a3104,,,,
a3105,,,,
a3106,,,,
a3107,,,,
a3108,,,,
a3109,,,,
a3110,,,,
a3111,,,,
a3112,,,,
a3113,,,,
a3114,,,,
a3115,,,,
a3116,,,,
a3117,,,,
a3118,,,,
a3119,,,,
a3120,,,,
a3121,,,,
a3122,,,,
a3123,,,,
a3124,,,,
a3125,,,,
a3126,,,,
a3127,,,,
a3128,,,,
a3129,,,,
a3130,,,,
a3131,,,,
a3132,,,,
a3133,,,,
a3134,,,,
a3135,,,,
a3136,,,,
a3137,,,,
a3138,,,,
a3139,,,,
a3140,,,,
a3141,,,,
a3142,,,,
a3143,,,,
a3144,,,,
a3145,,,,
a3146,,,,
a3147,,,,
a3148,,,,
a3149,,,,
a3150,,,,
a3151,,,,
a3152,,,,
a3153,,,,
a3154,,,,
a3155,,,,
a3156,,,,
a3157,,,,
a3158,,,,
a3159,,,,
a3160,,,,
a3161,,,,
a3162,,,,
a3163,,,,
a3164,,,,
a3165,,,,
a3166,,,,
a3167,,,,
a3168,,,,
a3169,,,,
a3170,,,,
a3171,,,,
a3172,,,,
a3173,,,,
a3174,,,,
a3175,,,,
a3176,,,,
a3177,,,,
a3178,,,,
a3179,,,,
a3180,,,,
a3181,,,,
a3182,,,,
a3183,,,,
a3184,,,,
a3185,,,,
a3186,,,,
a3187,,,,
a3188,,,,
a3189,,,,
a3190,,,,
a3191,,,,
a3192,,,,
a3193,,,,
a3194,,,,
a3195,,,,
a3196,,,,
a3197,,,,
a3198,,,,
a3199,,,,
a3200,,,,
a3201,,,,
a3202,,,,
a3203,,,,
a3204,,,,
a3205,,,,
a3206,,,,
a3207,,,,
a3208,,,,
a3209,,,,
a3210,,,,
a3211,,,,
a3212,,,,
a3213,,,,
a3214,,,,
a3215,,,,
a3216,,,,
a3217,,,,
a3218,,,,
a3219,,,,
a3220,,,,
a3221,,,,
a3222,,,,
a3223,,,,
a3224,,,,
a3225,,,,
a3226,,,,
a3227,,,,
a3228,,,,
a3229,,,,
a3230,,,,
a3231,,,,
a3232,,,,
a3233,,,,
a3234,,,,
a3235,,,,
a3236,,,,
a3237,,,,
a3238,,,,
a3239,,,,
a3240,,,,
a3241,,,,
a3242,,,,
a3243,,,,
a3244,,,,
a3245,,,,
a3246,,,,
a3247,,,,
a3248,,,,
a3249,,,,
a3250,,,,
a3251,,,,
a3252,,,,
a3253,,,,
a3254,,,,
a3255,,,,
a3256,,,,
a3257,,,,
a3258,,,,
a3259,,,,
a3260,,,,
a3261,,,,
a3262,,,,
a3263,,,,
a3264,,,,
a3265,,,,
a3266,,,,
a3267,,,,
a3268,,,,
a3269,,,,
a3270,,,,
a3271,,,,
a3272,,,,
a3273,,,,
a3274,,,,
a3275,,,,
a3276,,,,
a3277,,,,
a3278,,,,
a3279,,,,
a3280,,,,
a3281,,,,
a3282,,,,
a3283,,,,
a3284,,,,
a3285,,,,
a3286,,,,
a3287,,,,
a3288,,,,
a3289,,,,
a3290,,,,
a3291,,,,
a3292,,,,
a3293,,,,
a3294,,,,
a3295,,,,
a3296,,,,
a3297,,,,
a3298,,,,
a3299,,,,
a3300,,,,
a3301,,,,
a3302,,,,
a3303,,,,
a3304,,,,
a3305,,,,
a3306,,,,
a3307,,,,
a3308,,,,
a3309,,,,
a3310,,,,
a3311,,,,
a3312,,,,
a3313,,,,
a3314,,,,
a3315,,,,
a3316,,,,
a3317,,,,
a3318,,,,
a3319,,,,
a3320,,,,
a3321,,,,
a3322,,,,
a3323,,,,
a3324,,,,
a3325,,,,
a3326,,,,
a3327,,,,
a3328,,,,
a3329,,,,
a3330,,,,
a3331,,,,
a3332,,,,
a3333,,,,
a3334,,,,
a3335,,,,
a3336,,,,
a3337,,,,
a3338,,,,
a3339,,,,
a3340,,,,
a3341,,,,
a3342,,,,
a3343,,,,
a3344,,,,
a3345,,,,
a3346,,,,
a3347,,,,
a3348,,,,
a3349,,,,
a3350,,,,
a3351,,,,
a3352,,,,
a3353,,,,
a3354,,,,
a3355,,,,
a3356,,,,
a3357,,,,
a3358,,,,
a3359,,,,
a3360,,,,
a3361,,,,
a3362,,,,
a3363,,,,
a3364,,,,
a3365,,,,
a3366,,,,
a3367,,,,
a3368,,,,
a3369,,,,
a3370,,,,
a3371,,,,
a3372,,,,
a3373,,,,
a3374,,,,
a3375,,,,
a3376,,,,
a3377,,,,
a3378,,,,
a3379,,,,
a3380,,,,
a3381,,,,
a3382,,,,
a3383,,,,
a3384,,,,
a3385,,,,
a3386,,,,
a3387,,,,
a3388,,,,
a3389,,,,
a3390,,,,
a3391,,,,
a3392,,,,
a3393,,,,
a3394,,,,
a3395,,,,
a3396,,,,
a3397,,,,
a3398,,,,
a3399,,,,
a3400,,,,
a3401,,,,
a3402,,,,
a3403,,,,
a3404,,,,
a3405,,,,
a3406,,,,
a3407,,,,
a3408,,,,
a3409,,,,
a3410,,,,
a3411,,,,
a3412,,,,
a3413,,,,
a3414,,,,
a3415,,,,
a3416,,,,
a3417,,,,
a3418,,,,
a3419,,,,
a3420,,,,
a3421,,,,
a3422,,,,
a3423,,,,
a3424,,,,
a3425,,,,
a3426,,,,
a3427,,,,
a3428,,,,
a3429,,,,
a3430,,,,
a3431,,,,
a3432,,,,
a3433,,,,
a3434,,,,
a3435,,,,
a3436,,,,
a3437,,,,
a3438,,,,
a3439,,,,
a3440,,,,
a3441,,,,
a3442,,,,
a3443,,,,
a3444,,,,
a3445,,,,
a3446,,,,
a3447,,,,
a3448,,,,
a3449,,,,
a3450,,,,
a3451,,,,
a3452,,,,
a3453,,,,
a3454,,,,
a3455,,,,
a3456,,,,
a3457,,,,
a3458,,,,
a3459,,,,
a3460,,,,
a3461,,,,
a3462,,,,
a3463,,,,
a3464,,,,
a3465,,,,
a3466,,,,
a3467,,,,
a3468,,,,
a3469,,,,
a3470,,,,
a3471,,,,
a3472,,,,
a3473,,,,
a3474,,,,
a3475,,,,
a3476,,,,
a3477,,,,
a3478,,,,
a3479,,,,
a3480,,,,
a3481,,,,
a3482,,,,
a3483,,,,
a3484,,,,
a3485,,,,
a3486,,,,
a3487,,,,
a3488,,,,
a3489,,,,
a3490,,,,
a3491,,,,
a3492,,,,
a3493,,,,
a3494,,,,
a3495,,,,
a3496,,,,
a3497,,,,
a3498,,,,
a3499,,,,
a3500,,,,
a3501,,,,
a3502,,,,
a3503,,,,
a3504,,,,
a3505,,,,
a3506,,,,
a3507,,,,
a3508,,,,
a3509,,,,
a3510,,,,
a3511,,,,
a3512,,,,
a3513,,,,
a3514,,,,
a3515,,,,
a3516,,,,
a3517,,,,
a3518,,,,
a3519,,,,
a3520,,,,
a3521,,,,
a3522,,,,
a3523,,,,
a3524,,,,
a3525,,,,
a3526,,,,
a3527,,,,
a3528,,,,
a3529,,,,
a3530,,,,
a3531,,,,
a3532,,,,
a3533,,,,
a3534,,,,
a3535,,,,
a3536,,,,
a3537,,,,
a3538,,,,
a3539,,,,
a3540,,,,
a3541,,,,
a3542,,,,
a3543,,,,
a3544,,,,
a3545,,,,
a3546,,,,
a3547,,,,
a3548,,,,
a3549,,,,
a3550,,,,
a3551,,,,
a3552,,,,
a3553,,,,
a3554,,,,
a3555,,,,
a3556,,,,
a3557,,,,
a3558,,,,
a3559,,,,
a3560,,,,
a3561,,,,
a3562,,,,
a3563,,,,
a3564,,,,
a3565,,,,
a3566,,,,
a3567,,,,
a3568,,,,
a3569,,,,
a3570,,,,
a3571,,,,
a3572,,,,
a3573,,,,
a3574,,,,
a3575,,,,
a3576,,,,
a3577,,,,
a3578,,,,
a3579,,,,
a3580,,,,
a3581,,,,
a3582,,,,
a3583,,,,
a3584,,,,
a3585,,,,
a3586,,,,
a3587,,,,
a3588,,,,
a3589,,,,
a3590,,,,
a3591,,,,
a3592,,,,
a3593,,,,
a3594,,,,
a3595,,,,
a3596,,,,
a3597,,,,
a3598,,,,
a3599,,,,
a3600,,,,
a3601,,,,
a3602,,,,
a3603,,,,
a3604,,,,
a3605,,,,
a3606,,,,
a3607,,,,
a3608,,,,
a3609,,,,
a3610,,,,
a3611,,,,
a3612,,,,
a3613,,,,
a3614,,,,
a3615,,,,
a3616,,,,
a3617,,,,
a3618,,,,
a3619,,,,
a3620,,,,
a3621,,,,
a3622,,,,
a3623,,,,
a3624,,,,
a3625,,,,
a3626,,,,
a3627,,,,
a3628,,,,
a3629,,,,
a3630,,,,
a3631,,,,
a3632,,,,
a3633,,,,
a3634,,,,
a3635,,,,
a3636,,,,
a3637,,,,
a3638,,,,
a3639,,,,
a3640,,,,
a3641,,,,
a3642,,,,
a3643,,,,
a3644,,,,
a3645,,,,
a3646,,,,
a3647,,,,
a3648,,,,
a3649,,,,
a3650,,,,
a3651,,,,
a3652,,,,
a3653,,,,
a3654,,,,
a3655,,,,
a3656,,,,
a3657,,,,
a3658,,,,
a3659,,,,
a3660,,,,
a3661,,,,
a3662,,,,
a3663,,,,
a3664,,,,
a3665,,,,
a3666,,,,
a3667,,,,
a3668,,,,
a3669,,,,
a3670,,,,
a3671,,,,
a3672,,,,
a3673,,,,
a3674,,,,
a3675,,,,
a3676,,,,
a3677,,,,
a3678,,,,
a3679,,,,
a3680,,,,
a3681,,,,
a3682,,,,
a3683,,,,
a3684,,,,
a3685,,,,
a3686,,,,
a3687,,,,
a3688,,,,
a3689,,,,
a3690,,,,
a3691,,,,
a3692,,,,
a3693,,,,
a3694,,,,
a3695,,,,
a3696,,,,
a3697,,,,
a3698,,,,
a3699,,,,
a3700,,,,
a3701,,,,
a3702,,,,
a3703,,,,
a3704,,,,
a3705,,,,
a3706,,,,
a3707,,,,
a3708,,,,
a3709,,,,
a3710,,,,
a3711,,,,
a3712,,,,
a3713,,,,
